"id","limit_bal_usd","sex","education","marriage","age","pay_0","pay_2","pay_3","pay_4","pay_5","pay_6","bill_amt1_usd","bill_amt2_usd","bill_amt3_usd","bill_amt4_usd","bill_amt5_usd","bill_amt6_usd","pay_amt1_usd","pay_amt2_usd","pay_amt3_usd","pay_amt4_usd","pay_amt5_usd","pay_amt6_usd","default_flag","worst_payment_status"
27356,"8320.000",1,1,2,45,-1,-1,-2,-1,0,-1,"193.984","-28.800","-28.800","60.960","28.704","148.512","0.000","0.000","89.760","0.064","148.928","117.152",0,0
27357,"10880.000",1,1,2,31,0,0,0,0,0,0,"10953.568","10876.256","10741.088","10767.936","10302.112","10080.192","448.000","416.000","416.000","384.000","384.000","384.000",0,0
27358,"8320.000",1,1,2,29,0,0,0,0,0,0,"1793.600","1666.528","1666.656","1494.496","1520.000","1440.960","192.000","192.000","160.000","160.000","128.000","160.000",0,0
27359,"4480.000",1,1,2,29,0,0,0,0,0,0,"1089.664","1109.664","1122.080","1141.376","1156.576","1186.048","49.696","51.232","50.048","44.768","64.000","64.000",0,0
27360,"4480.000",1,2,1,36,1,-1,0,0,0,0,"3816.928","216.672","428.160","589.280","644.320","876.480","320.000","320.000","256.000","160.000","704.000","1344.000",0,1
27361,"6400.000",1,2,1,38,1,2,2,2,0,0,"5935.072","6077.472","6199.392","6052.352","6122.720","6488.960","288.000","265.600","0.000","217.600","464.000","0.000",0,2
27362,"1600.000",1,2,2,43,0,0,0,0,0,0,"937.856","655.712","667.072","647.904","625.632","595.744","64.000","42.880","41.536","26.464","21.632","22.624",1,0
27363,"4160.000",1,2,2,27,0,0,0,-2,-2,-2,"701.440","396.480","0.000","0.000","0.000","0.000","44.800","0.000","0.000","0.000","0.000","0.000",0,0
27364,"4160.000",1,1,2,27,0,0,0,-2,-2,-2,"2293.376","1530.752","0.000","0.000","0.000","0.000","64.000","0.000","0.000","0.000","0.000","0.000",0,0
27365,"1600.000",1,2,2,28,0,0,0,2,0,0,"849.216","882.944","980.064","927.968","947.424","937.120","48.000","112.000","0.000","33.632","35.200","33.280",0,2
27366,"640.000",1,3,1,28,0,0,0,2,0,0,"633.408","624.608","654.848","632.192","639.296","373.760","41.728","92.800","0.000","24.736","20.032","273.728",0,2
27367,"12480.000",1,1,2,28,0,0,0,0,0,0,"604.512","624.672","923.776","949.152","701.024","262.560","192.000","320.000","64.000","480.000","160.000","64.000",0,0
27368,"1600.000",1,2,2,28,2,2,2,2,2,0,"1464.608","1510.816","1541.184","1554.432","1398.400","1435.296","80.000","64.000","48.736","6.400","64.000","108.416",0,2
27369,"960.000",1,2,2,29,1,2,0,0,0,0,"773.760","751.936","785.024","816.544","828.672","841.024","0.000","54.880","54.400","35.200","30.464","30.656",0,2
27370,"7680.000",1,2,1,33,-2,-1,0,0,0,0,"487.040","241.568","4079.808","3290.400","3195.744","3181.120","242.400","4010.720","107.456","89.088","90.656","89.792",0,0
27371,"5760.000",1,1,2,31,-1,-1,-1,-1,-1,-1,"204.256","101.312","427.072","134.240","317.888","106.144","102.400","432.000","134.240","320.000","112.000","189.184",0,-1
27372,"13440.000",1,1,2,31,-2,-2,-2,-2,-2,-2,"246.784","2333.120","576.960","378.592","369.984","1491.936","1136.864","590.144","382.176","371.840","1499.392","697.664",0,-2
27373,"3840.000",1,1,2,33,2,0,0,0,0,0,"1665.696","1682.944","1719.936","1755.456","1806.240","1857.024","64.000","64.000","64.000","80.000","80.000","80.000",1,2
27374,"14400.000",1,1,2,34,-1,-1,-1,-1,-1,-1,"406.784","58.560","37.856","55.840","0.000","240.608","58.560","38.016","55.840","0.000","240.608","0.000",0,-1
27375,"640.000",1,1,2,34,0,0,0,-2,-2,-2,"626.208","86.400","0.000","0.000","0.000","0.000","32.000","0.000","0.000","0.000","0.000","0.000",1,0
27376,"11520.000",1,2,1,35,-2,-2,-2,-2,-2,-2,"-0.288","-0.288","-0.288","-0.288","62.176","80.000","0.000","0.000","0.000","62.464","80.000","0.000",1,-2
27377,"11200.000",1,2,2,40,0,0,0,0,-1,-1,"902.208","938.688","988.800","0.000","7.136","7.136","48.000","64.000","0.000","7.136","7.136","7.136",0,0
27378,"5760.000",1,3,2,44,0,0,0,0,0,0,"5506.048","5609.184","3829.984","4215.200","4291.904","4286.752","256.000","160.576","672.000","192.000","192.000","192.000",0,0
27379,"13120.000",1,2,1,41,0,0,0,0,-1,0,"12572.992","12827.648","13148.064","13422.528","43.392","43.584","512.000","575.552","593.440","43.584","0.192","0.000",0,0
27380,"1600.000",1,3,1,36,0,0,0,0,0,0,"1437.344","1479.360","1578.208","1612.832","605.408","623.008","65.952","132.800","71.424","24.000","29.728","19.552",0,0
27381,"13760.000",1,3,1,36,0,0,0,0,0,0,"1135.616","1276.704","1565.312","1664.672","889.472","938.880","160.000","320.000","128.000","48.000","64.000","64.000",0,0
27382,"6400.000",1,3,3,48,-1,-1,-1,-1,0,0,"234.592","152.320","112.928","374.752","1218.528","0.000","152.960","112.928","375.232","1120.000","0.000","0.000",0,0
27383,"5760.000",1,1,2,35,0,0,0,0,0,0,"1669.120","1489.440","1395.328","1394.272","619.520","660.800","96.704","96.160","96.064","96.128","96.000","0.000",0,0
27384,"6400.000",1,1,1,35,0,0,0,0,-1,0,"949.600","909.600","649.248","1389.824","4780.416","4358.144","288.000","64.000","997.184","5028.544","333.376","2215.616",0,0
27385,"5120.000",1,2,1,35,2,2,2,0,0,0,"4970.464","5097.376","4958.624","5049.216","5129.024","3206.816","256.000","0.000","233.600","224.000","140.800","38.400",1,2
27386,"3200.000",1,2,1,47,0,0,0,0,0,0,"2326.496","2372.704","2441.760","2491.360","2526.752","2574.464","84.896","107.264","109.216","96.000","93.408","94.208",0,0
27387,"4480.000",1,2,2,44,2,0,0,0,0,0,"2699.872","2723.808","2780.832","2866.656","2893.824","2954.624","97.472","100.896","132.032","103.392","107.232","108.800",1,2
27388,"3840.000",1,2,1,43,-1,-1,-2,-1,-1,-1,"127.104","89.888","32.672","73.952","123.776","95.360","90.112","32.672","74.272","123.776","95.360","0.000",0,-1
27389,"11520.000",1,1,2,37,1,-1,-1,-1,-1,-1,"-0.064","16.416","34.240","-0.320","67.424","20.064","16.480","34.400","0.000","67.744","20.160","12.000",0,1
27390,"3840.000",1,1,1,41,0,0,0,0,0,-1,"3694.944","1757.472","1809.344","1856.736","557.472","3384.672","64.000","80.000","89.600","32.000","3488.000","134.400",1,0
27391,"9920.000",1,1,1,37,-1,-1,-1,-1,-1,-1,"1501.312","177.440","548.864","209.280","218.688","220.480","177.440","551.936","209.888","320.000","220.480","178.976",0,-1
27392,"5760.000",1,1,1,44,-2,-2,-2,-2,-2,-2,"473.184","391.104","530.048","481.504","572.288","436.160","412.736","552.512","481.696","572.288","436.160","494.816",0,-2
27393,"5120.000",1,2,1,46,0,0,0,0,0,0,"3743.616","3678.592","3664.992","3406.944","3422.944","3495.840","134.400","177.760","128.000","128.000","128.000","134.400",0,0
27394,"1600.000",1,2,1,48,2,0,0,0,0,0,"2536.384","1309.792","1308.544","1331.584","602.400","576.608","104.896","60.160","52.800","320.000","32.000","22.400",1,2
27395,"9600.000",1,2,1,40,0,0,0,0,0,0,"815.744","897.536","978.624","1057.888","1135.936","1276.864","96.000","96.000","96.000","96.000","160.000","160.000",0,0
27396,"16000.000",1,3,1,43,0,0,0,0,0,0,"1834.016","1759.904","1415.232","1302.784","1193.952","866.176","129.920","160.448","160.160","128.000","160.000","0.000",0,0
27397,"7360.000",1,2,1,39,1,-1,2,0,0,-1,"-13.760","533.088","63.424","63.424","31.712","172.800","597.600","0.000","31.712","0.000","172.800","0.000",0,2
27398,"9600.000",1,3,1,45,-1,-1,-1,2,-1,0,"26.752","12.480","24.960","12.480","24.960","24.960","12.480","24.960","0.000","24.960","0.000","0.000",0,2
27399,"5760.000",1,2,2,41,-2,-2,-2,-2,-2,-2,"0.000","28.800","29.120","0.000","0.000","0.000","28.800","29.120","0.000","0.000","0.000","0.000",0,-2
27400,"8960.000",1,2,1,45,-1,-1,-1,-1,-1,-1,"38.624","38.624","38.624","38.624","38.624","38.624","38.624","38.624","38.624","38.624","38.624","38.624",0,-1
27401,"640.000",1,3,2,47,-1,0,0,-2,-2,-1,"124.704","152.768","-0.320","-0.320","-0.320","127.680","32.128","0.000","0.000","0.000","128.000","64.000",0,0
27402,"11520.000",1,1,1,37,-1,-1,-1,0,0,0,"167.200","-60.800","474.816","511.584","430.016","541.920","0.192","576.704","193.152","160.160","144.448","34.400",0,0
27403,"640.000",1,2,3,37,0,0,0,0,0,0,"630.432","649.664","614.400","546.720","574.496","617.568","64.000","48.000","64.000","64.000","64.000","32.000",0,0
27404,"8000.000",1,1,1,35,0,0,0,0,-1,0,"2264.544","2524.992","2690.496","2256.224","90.912","403.392","320.000","320.000","320.000","96.000","320.000","160.000",0,0
27405,"3840.000",1,1,1,45,0,0,0,0,0,0,"3785.184","3768.800","3747.392","3782.624","3740.320","3937.280","182.400","182.400","192.000","160.000","320.000","0.000",0,0
27406,"3200.000",1,5,3,44,2,2,0,0,0,0,"1286.368","1254.976","1134.848","974.592","941.440","867.264","0.000","64.160","54.400","31.232","64.000","96.000",0,2
27407,"1600.000",1,3,1,47,0,0,0,2,0,0,"376.064","423.808","471.104","485.792","509.696","533.472","64.000","64.000","32.000","32.000","32.000","32.000",0,2
27408,"15040.000",1,3,2,31,-1,-1,2,-1,-1,-1,"279.936","78.144","72.704","193.280","212.960","38.400","112.000","0.352","194.560","214.016","38.592","0.000",0,2
27409,"2560.000",1,2,1,45,-1,-1,-1,-1,-1,-1,"329.280","1280.000","0.000","73.696","2292.384","252.576","1280.000","0.000","73.696","2292.384","57.472","0.000",0,-1
27410,"3520.000",1,2,2,29,0,0,0,0,0,0,"1002.464","1007.840","885.824","909.376","942.144","966.816","64.000","57.600","48.000","48.000","44.800","160.064",0,0
27411,"8960.000",1,2,2,30,0,0,0,0,0,0,"8371.264","8551.616","8766.432","8407.040","4172.288","3269.792","320.000","354.400","287.104","165.824","320.000","128.000",0,0
27412,"6400.000",1,1,1,37,-2,-2,-2,-2,-2,-2,"112.288","-0.256","60.736","0.000","193.984","0.000","0.000","60.992","0.000","193.984","0.000","49.088",0,-2
27413,"5440.000",1,3,1,45,-1,0,0,0,0,0,"1112.896","1294.112","1309.984","1090.880","1116.608","1178.528","320.000","160.000","64.000","64.000","96.000","64.000",0,0
27414,"1920.000",1,2,1,41,1,-1,0,0,0,0,"-50.624","1809.824","1786.848","1529.504","257.984","265.088","1915.264","160.352","160.000","80.000","32.000","160.000",0,1
27415,"5760.000",1,2,1,36,0,0,0,0,0,0,"5909.152","5859.584","5861.504","5859.744","5736.864","5868.608","224.000","224.000","224.000","205.152","224.000","224.000",0,0
27416,"9600.000",1,2,1,43,-2,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",1,-2
27417,"4800.000",1,2,1,40,0,0,0,0,0,-2,"4554.432","4647.392","4804.640","4816.000","0.000","0.000","144.000","195.648","112.000","0.000","0.000","0.000",1,0
27418,"6720.000",1,1,2,39,-2,-2,-2,-2,-2,-2,"909.920","243.680","0.000","0.000","0.000","0.000","244.384","0.000","0.000","0.000","0.000","456.416",0,-2
27419,"1600.000",1,3,2,37,-1,0,0,0,0,0,"647.936","1625.504","1706.880","1461.152","645.760","676.960","1457.120","112.000","45.568","64.000","41.600","24.128",0,0
27420,"1600.000",1,1,1,45,-1,-1,-1,-1,-1,-1,"12.480","12.480","12.480","12.480","12.480","12.480","12.480","12.480","12.480","12.480","12.480","12.480",1,-1
27421,"9600.000",1,2,1,35,-2,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,-2
27422,"2560.000",1,2,1,43,0,0,0,0,0,0,"2519.232","2522.784","2457.344","1965.920","848.512","870.880","96.000","96.000","96.000","48.000","48.000","48.000",0,0
27423,"5440.000",1,2,2,31,0,-1,0,0,0,0,"5504.384","5373.728","3718.048","6146.624","3842.464","2962.976","5376.608","160.000","192.000","228.000","160.000","144.000",0,0
27424,"1600.000",1,3,1,44,0,0,0,0,0,0,"638.432","551.072","506.112","447.456","436.416","341.024","41.024","40.096","37.440","17.120","12.384","12.960",0,0
27425,"4480.000",1,2,1,40,0,0,0,0,0,0,"4457.024","4419.040","4503.200","4460.832","3325.728","3236.736","158.240","168.128","155.552","116.768","116.896","118.400",1,0
27426,"11200.000",1,2,1,36,0,0,-1,0,-1,-1,"1043.072","533.312","1043.104","533.312","533.312","1049.888","32.000","1043.104","32.000","533.312","1049.888","16.832",1,0
27427,"640.000",1,2,1,45,-1,-1,-1,-1,-2,-2,"26.752","26.752","64.192","-90.560","-231.040","-371.520","26.752","64.192","46.112","0.000","0.000","0.000",0,-1
27428,"5440.000",1,1,2,32,2,2,-2,-2,-2,-1,"67.104","0.000","0.000","0.000","0.000","200.672","0.000","0.000","0.000","0.000","200.672","0.000",1,2
27429,"640.000",1,3,2,40,0,0,0,0,0,-1,"563.616","604.704","1118.848","300.032","307.840","24.960","50.880","38.656","40.832","16.640","49.920","0.000",1,0
27430,"7680.000",1,2,1,44,0,0,0,0,0,0,"764.928","692.576","631.776","649.536","495.200","507.264","44.800","44.800","41.600","32.000","32.000","32.000",0,0
27431,"1600.000",1,2,1,40,0,0,0,0,0,0,"1019.264","912.832","1921.024","814.176","627.200","620.960","51.200","64.576","48.000","32.000","48.000","32.000",1,0
27432,"7360.000",1,2,1,41,0,0,0,0,0,0,"9633.216","9770.464","6817.856","6920.320","6910.976","5574.240","300.960","248.608","248.224","256.960","209.568","167.232",1,0
27433,"3200.000",1,1,1,35,1,2,-1,-1,0,0,"112.480","95.200","74.944","384.512","326.496","170.336","0.320","100.512","384.672","4.320","16.224","0.192",0,2
27434,"9600.000",1,1,2,45,-1,-1,-1,0,0,0,"96.512","-85.088","1311.872","1328.416","1225.696","1163.264","0.000","1396.960","56.064","29.984","29.312","35.904",0,0
27435,"2880.000",1,2,1,42,0,0,0,0,-2,-2,"2787.328","2900.832","2956.800","0.000","0.000","0.000","160.000","144.000","0.000","0.000","0.000","0.000",1,0
27436,"6720.000",1,1,2,32,0,0,0,0,0,0,"6999.744","6986.144","2363.968","2343.008","3099.008","3031.392","320.000","160.000","160.000","960.000","144.000","480.000",0,0
27437,"1600.000",1,2,2,44,0,0,0,0,0,0,"323.232","201.440","234.656","267.168","267.584","279.264","41.600","41.600","41.600","9.600","16.000","16.000",0,0
27438,"12800.000",1,2,1,46,0,0,0,0,0,0,"3620.000","3137.792","4534.784","3948.224","4021.984","4096.576","256.000","4096.000","160.000","160.000","160.000","160.000",0,0
27439,"9600.000",1,1,1,37,-2,-2,-2,-1,-1,-2,"638.528","719.744","655.264","870.592","1190.112","241.376","747.136","655.264","870.592","5670.464","241.376","439.008",0,-1
27440,"4800.000",1,1,2,32,2,2,2,2,2,2,"4035.680","4123.520","4205.632","4246.496","4130.560","4383.872","201.600","195.200","156.800","0.000","326.400","163.200",0,2
27441,"16000.000",1,1,1,35,2,0,0,-1,0,0,"16331.744","15154.688","5365.824","16047.872","16262.816","15897.632","797.216","187.904","16263.328","578.848","450.240","480.288",1,2
27442,"9600.000",1,2,2,38,1,-1,3,2,-1,-1,"0.000","24.960","24.960","12.480","12.480","12.480","49.920","0.000","0.000","12.480","12.480","17.280",1,3
27443,"9600.000",1,1,1,45,1,-2,-2,-2,-2,-2,"0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000","0.000",0,1
27444,"4800.000",1,1,2,33,-1,2,-1,-1,0,-1,"196.672","28.512","287.008","192.864","164.224","46.752","0.000","287.008","192.864","0.000","46.752","1609.248",0,2
27445,"13120.000",1,1,2,32,0,0,0,0,0,0,"6366.528","6480.352","6379.136","6462.112","3262.784","3354.784","224.000","288.000","288.000","160.000","160.000","160.000",0,0
27446,"2560.000",1,1,2,33,0,0,0,0,0,0,"2471.808","2504.288","2537.152","2230.656","1591.776","1567.008","111.744","114.976","96.192","55.328","64.000","60.800",0,0
27447,"1600.000",1,3,2,33,0,0,-1,0,-1,0,"286.368","311.840","983.648","968.512","466.592","413.760","32.960","995.744","64.000","474.880","8.288","0.000",0,0
27448,"4480.000",1,3,2,33,-2,-2,-2,-2,-2,-2,"16.000","15.136","-0.864","121.216","0.000","300.352","15.136","0.000","122.080","0.000","300.352","23.104",0,-2
27449,"4800.000",1,2,1,33,2,-1,-1,-2,-2,-2,"33.056","49.056","0.000","0.000","0.000","0.000","49.600","0.000","0.000","0.000","0.000","0.000",1,2
27450,"640.000",1,1,1,33,0,0,0,0,0,0,"648.832","644.288","649.536","616.608","616.128","623.488","42.432","42.432","41.184","21.184","28.896","16.000",0,0
27451,"6400.000",1,1,2,33,-1,-1,-1,0,-1,-1,"390.464","62.848","389.792","189.056","35.648","266.048","159.808","389.792","64.000","35.648","266.048","35.648",0,0
27452,"3520.000",1,2,2,42,0,0,0,0,0,0,"2570.816","2671.456","2376.256","2125.088","2236.640","2311.488","160.000","320.000","96.000","192.000","105.600","160.000",0,0
27453,"7360.000",1,2,2,41,2,0,0,0,0,0,"7201.376","7350.432","7336.000","7346.304","6829.440","7001.888","320.000","352.000","288.000","288.000","288.000","288.000",1,2
27454,"1600.000",1,2,1,49,1,2,2,2,2,2,"555.872","569.248","582.688","595.040","650.336","614.976","32.000","32.000","32.000","64.000","0.000","32.000",1,2
27455,"1600.000",1,2,2,49,1,2,0,0,0,0,"1515.520","1469.280","1493.952","1506.688","456.096","495.328","0.000","70.400","64.000","32.000","64.000","64.000",0,2
27456,"1600.000",1,1,1,49,-1,-1,-1,2,-1,0,"825.632","-33.024","221.120","202.048","593.408","412.608","0.000","288.000","2.816","595.072","160.736","160.896",0,2
27457,"9920.000",1,1,1,50,-1,-1,-1,-1,-1,-1,"12.672","12.672","0.000","30.144","52.640","41.184","12.672","0.000","30.144","52.640","41.184","66.464",0,-1
27458,"320.000",1,2,1,49,1,-1,-1,-1,-1,-2,"-0.640","24.960","0.000","24.960","0.000","0.000","25.600","0.000","24.960","0.000","0.000","0.000",1,1
27459,"3200.000",1,3,1,50,2,3,2,2,3,2,"2118.528","2065.632","2141.568","2310.688","2254.432","2309.728","0.000","128.000","224.000","0.000","96.000","96.000",0,3
27460,"22400.000",1,2,1,50,-2,-2,-2,-2,-2,-2,"112.896","64.576","68.192","183.872","23.456","93.216","64.768","68.192","184.000","23.456","93.344","68.192",0,-2
27461,"10560.000",1,1,1,50,-2,-2,-2,-2,-2,-2,"-0.544","-0.544","-0.544","31.616","-0.384","4.416","0.000","0.000","32.160","0.384","4.800","0.416",0,-2
27462,"9600.000",1,2,1,46,-1,-1,-1,-2,-1,0,"45.216","492.576","-0.320","-0.320","249.760","183.616","495.360","0.000","0.000","250.080","0.896","209.728",0,0
27463,"16000.000",1,3,1,49,0,0,0,0,0,0,"8351.712","6871.232","7368.000","6041.760","6151.328","89.152","252.480","644.224","640.128","246.848","96.000","49.376",0,0
27464,"320.000",1,3,1,51,1,-1,2,2,0,0,"0.000","30.400","37.440","24.960","24.960","0.000","30.400","32.000","0.000","0.000","0.000","0.000",0,2
27465,"2240.000",1,3,1,50,0,0,0,0,0,0,"2199.200","2253.216","2240.128","1219.264","925.792","932.576","103.040","71.040","925.792","32.000","33.600","33.664",0,0
27466,"3520.000",1,2,1,50,1,-1,0,0,0,0,"-341.824","1629.696","1750.752","1789.632","576.960","587.744","1984.000","160.000","96.000","64.000","32.000","64.000",0,1
27467,"8000.000",1,2,1,50,0,0,0,0,-2,-1,"7622.880","5828.992","3897.152","-10.528","-15.808","49.312","288.000","160.000","0.000","0.000","70.400","0.000",0,0
27468,"17600.000",1,3,1,50,2,2,2,0,0,2,"15737.920","17097.248","15830.080","16157.728","16047.168","14291.360","1648.000","0.000","610.144","1142.272","0.000","581.408",1,2
27469,"12480.000",1,1,2,47,-1,-1,-2,-1,-1,-1,"28.736","0.000","0.000","82.624","4.096","200.736","0.000","0.000","82.624","4.096","200.736","0.000",0,-1
27470,"3200.000",1,6,2,51,2,2,0,0,0,0,"3336.448","3253.056","3133.984","3164.576","3233.408","3073.440","0.000","132.288","126.464","115.552","105.536","108.832",0,2
27471,"640.000",1,2,1,47,2,0,0,0,0,0,"553.760","573.344","595.200","609.088","608.704","609.472","41.440","43.776","38.144","18.240","19.392","19.200",1,2
27472,"11520.000",1,2,1,50,0,0,0,-1,0,0,"7099.360","8197.472","-7.328","336.864","306.048","0.000","1472.000","0.000","344.192","161.120","0.000","0.000",0,0
27473,"1920.000",1,2,1,50,-1,-1,-1,-1,0,0,"252.416","447.648","306.816","577.312","462.656","406.720","448.832","310.400","578.048","128.512","160.928","90.496",0,0
27474,"4800.000",1,2,1,51,2,2,0,0,2,2,"553.824","535.552","559.712","796.224","807.328","790.016","0.000","42.528","247.040","33.632","0.000","63.584",1,2
27475,"11520.000",1,3,1,49,0,0,0,0,0,0,"5465.344","4910.656","4355.488","3677.056","3560.768","3524.512","183.328","171.680","149.248","124.480","124.768","151.168",0,0
27476,"1600.000",1,1,2,49,0,0,0,0,0,0,"1566.720","1589.952","1623.136","293.824","320.800","332.800","72.160","73.344","37.024","32.000","19.200","0.000",0,0
